Data prepared by Tyler R. & Dave F.,,,,
avg,459877.534,MW,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2018,7,22,19,1.232717317
2018,7,22,20,1.262631803
2018,7,22,21,1.289873838
2018,7,22,22,1.310266224
2018,7,22,23,1.31233634
2018,7,22,24,1.298149955
2018,7,23,1,1.274852448
2018,7,23,2,1.248012694
2018,7,23,3,1.195435653
2018,7,23,4,1.129026668
2018,7,23,5,1.061993604
2018,7,23,6,1.003447583
2018,7,23,7,0.955569619
2018,7,23,8,0.924828826
2018,7,23,9,0.913134408
2018,7,23,10,0.922123758
2018,7,23,11,0.952373116
2018,7,23,12,0.989135077
2018,7,23,13,1.035956238
2018,7,23,14,1.091164414
2018,7,23,15,1.15683842
2018,7,23,16,1.222558091
2018,7,23,17,1.281043226
2018,7,23,18,1.336934193
2018,7,23,19,1.38306604
2018,7,23,20,1.415920439
2018,7,23,21,1.436538972
2018,7,23,22,1.447280962
2018,7,23,23,1.438796095
2018,7,23,24,1.415350722
2018,7,24,1,1.385464505
2018,7,24,2,1.346619381
2018,7,24,3,1.285848854
2018,7,24,4,1.205188249
2018,7,24,5,1.124368906
2018,7,24,6,1.057035763
2018,7,24,7,1.002949624
2018,7,24,8,0.965089545
2018,7,24,9,0.947734924
2018,7,24,10,0.952386163
2018,7,24,11,0.981435201
2018,7,24,12,1.016520629
2018,7,24,13,1.060186602
2018,7,24,14,1.11536651
2018,7,24,15,1.179794532
2018,7,24,16,1.242741725
2018,7,24,17,1.299322006
2018,7,24,18,1.352133892
2018,7,24,19,1.397187191
2018,7,24,20,1.433942629
2018,7,24,21,1.46079543
2018,7,24,22,1.474022864
2018,7,24,23,1.467355872
2018,7,24,24,1.442512301
2018,7,25,1,1.408694602
2018,7,25,2,1.368116408
2018,7,25,3,1.301539988
2018,7,25,4,1.215119154
2018,7,25,5,1.135989391
2018,7,25,6,1.065396684
2018,7,25,7,1.008511975
2018,7,25,8,0.969473321
2018,7,25,9,0.948378574
2018,7,25,10,0.952088257
2018,7,25,11,0.978023423
2018,7,25,12,1.012795724
2018,7,25,13,1.058183895
2018,7,25,14,1.118750019
2018,7,25,15,1.188005414
2018,7,25,16,1.255884355
2018,7,25,17,1.31734637
2018,7,25,18,1.371984829
2018,7,25,19,1.417914448
2018,7,25,20,1.451449463
2018,7,25,21,1.475386271
2018,7,25,22,1.486954568
2018,7,25,23,1.478954612
2018,7,25,24,1.450070835
2018,7,26,1,1.411817173
2018,7,26,2,1.364263208
2018,7,26,3,1.295453585
2018,7,26,4,1.211222464
2018,7,26,5,1.129261513
2018,7,26,6,1.05574194
2018,7,26,7,0.998620211
2018,7,26,8,0.959912079
2018,7,26,9,0.938943453
2018,7,26,10,0.944484059
2018,7,26,11,0.972152295
2018,7,26,12,1.006324436
2018,7,26,13,1.05199529
2018,7,26,14,1.110386923
2018,7,26,15,1.179120439
2018,7,26,16,1.25083301
2018,7,26,17,1.314508658
2018,7,26,18,1.370956295
2018,7,26,19,1.414744039
2018,7,26,20,1.447035245
2018,7,26,21,1.467760328
2018,7,26,22,1.47457736
2018,7,26,23,1.461036798
2018,7,26,24,1.427512656
2018,7,27,1,1.387547668
2018,7,27,2,1.345919194
2018,7,27,3,1.277835851
2018,7,27,4,1.193741723
2018,7,27,5,1.114357545
2018,7,27,6,1.043356034
2018,7,27,7,0.987952153
2018,7,27,8,0.948730842
2018,7,27,9,0.928584174
2018,7,27,10,0.931119631
2018,7,27,11,0.954634587
2018,7,27,12,0.98974176
2018,7,27,13,1.039665921
2018,7,27,14,1.101921626
2018,7,27,15,1.169976701
2018,7,27,16,1.235154923
2018,7,27,17,1.293576998
2018,7,27,18,1.344036084
2018,7,27,19,1.38274639
2018,7,27,20,1.408013986
2018,7,27,21,1.425344687
2018,7,27,22,1.4271082
2018,7,27,23,1.407363813
2018,7,27,24,1.370975865
2018,7,28,1,1.327979635
2018,7,28,2,1.281251978
2018,7,28,3,1.220903302
2018,7,28,4,1.14872974
2018,7,28,5,1.075810326
2018,7,28,6,1.010484239
2018,7,28,7,0.959042283
2018,7,28,8,0.920671198
2018,7,28,9,0.895860244
2018,7,28,10,0.88532918
2018,7,28,11,0.886040239
2018,7,28,12,0.897715086
2018,7,28,13,0.935268562
2018,7,28,14,0.993873295
2018,7,28,15,1.061591323
2018,7,28,16,1.12773502
2018,7,28,17,1.185939646
2018,7,28,18,1.235309312
2018,7,28,19,1.274980743
2018,7,28,20,1.304164599
2018,7,28,21,1.323411028
2018,7,28,22,1.331530581
2018,7,28,23,1.32427865
2018,7,28,24,1.295871087
2018,7,29,1,1.25988542
2018,7,29,2,1.224219403
2018,7,29,3,1.16846108
2018,7,29,4,1.101404097
2018,7,29,5,1.032859761
2018,7,29,6,0.975096557
2018,7,29,7,0.926329226
2018,7,29,8,0.890415316
2018,7,29,9,0.866441543
2018,7,29,10,0.852370405
2018,7,29,11,0.847264698
2018,7,29,12,0.852985786
2018,7,29,13,0.884050578
2018,7,29,14,0.933768163
2018,7,29,15,0.99599125
2018,7,29,16,1.059227651
2018,7,29,17,1.118984864
2018,7,29,18,1.171209638
2018,7,29,19,1.215260496
2018,7,29,20,1.251141788
2018,7,29,21,1.28124328
2018,7,29,22,1.301713947
2018,7,29,23,1.304240707
2018,7,29,24,1.284563729
2018,7,30,1,1.256317078
2018,7,30,2,1.227622483
2018,7,30,3,1.176571935
2018,7,30,4,1.10847337
2018,7,30,5,1.039281036
2018,7,30,6,0.980641511
2018,7,30,7,0.933272378
2018,7,30,8,0.901927077
2018,7,30,9,0.889332419
2018,7,30,10,0.893622692
2018,7,30,11,0.926216152
2018,7,30,12,0.967477137
2018,7,30,13,1.015011531
2018,7,30,14,1.06685142
2018,7,30,15,1.124399349
2018,7,30,16,1.177289517
2018,7,30,17,1.225700232
2018,7,30,18,1.268039765
2018,7,30,19,1.301161626
2018,7,30,20,1.325333279
2018,7,30,21,1.344146983
2018,7,30,22,1.352668817
2018,7,30,23,1.345410363
2018,7,30,24,1.323863322
2018,7,31,1,1.299628609
2018,7,31,2,1.267652705
2018,7,31,3,1.205742744
2018,7,31,4,1.127856791
2018,7,31,5,1.055794128
2018,7,31,6,0.991287824
2018,7,31,7,0.943890423
2018,7,31,8,0.91113605
2018,7,31,9,0.89971127
2018,7,31,10,0.908276593
2018,7,31,11,0.93966321
2018,7,31,12,0.976364286
2018,7,31,13,1.017505673
2018,7,31,14,1.066053381
2018,7,31,15,1.118695657
2018,7,31,16,1.1693374
2018,7,31,17,1.216256413
2018,7,31,18,1.259341797
2018,7,31,19,1.292324491
2018,7,31,20,1.315187099
2018,7,31,21,1.335546867
2018,7,31,22,1.345401665
2018,7,31,23,1.337375615
2018,7,31,24,1.317224598
2018,8,1,1,1.294992592
2018,8,1,2,1.260987887
2018,8,1,3,1.203774829
2018,8,1,4,1.128419985
2018,8,1,5,1.054682963
2018,8,1,6,0.993138317
2018,8,1,7,0.945886606
2018,8,1,8,0.914202084
2018,8,1,9,0.899419888
2018,8,1,10,0.908435331
2018,8,1,11,0.941759421
2018,8,1,12,0.981904891
2018,8,1,13,1.024427081
2018,8,1,14,1.073366197
2018,8,1,15,1.130888033
2018,8,1,16,1.18679857
2018,8,1,17,1.239569141
2018,8,1,18,1.289630295
2018,8,1,19,1.330960864
2018,8,1,20,1.365526588
2018,8,1,21,1.391174721
2018,8,1,22,1.402919152
2018,8,1,23,1.392638154
2018,8,1,24,1.367494503
2018,8,2,1,1.338536794
2018,8,2,2,1.299900421
2018,8,2,3,1.237394649
2018,8,2,4,1.160791647
2018,8,2,5,1.084634415
2018,8,2,6,1.017105567
2018,8,2,7,0.966198536
2018,8,2,8,0.929867124
2018,8,2,9,0.914528258
2018,8,2,10,0.923448024
2018,8,2,11,0.956693831
2018,8,2,12,0.994212516
2018,8,2,13,1.035186468
2018,8,2,14,1.088444125
2018,8,2,15,1.151863183
2018,8,2,16,1.213705734
2018,8,2,17,1.270199035
2018,8,2,18,1.321149556
2018,8,2,19,1.360403485
2018,8,2,20,1.388745813
2018,8,2,21,1.409099058
2018,8,2,22,1.417425188
2018,8,2,23,1.403477996
2018,8,2,24,1.376246833
2018,8,3,1,1.344297023
2018,8,3,2,1.302355422
2018,8,3,3,1.236527027
2018,8,3,4,1.162089818
2018,8,3,5,1.088133172
2018,8,3,6,1.022161261
2018,8,3,7,0.972445851
2018,8,3,8,0.936481929
2018,8,3,9,0.919264301
2018,8,3,10,0.926279212
2018,8,3,11,0.955091231
2018,8,3,12,0.991790132
2018,8,3,13,1.036660773
2018,8,3,14,1.091297058
2018,8,3,15,1.15919557
2018,8,3,16,1.225391454
2018,8,3,17,1.284067945
2018,8,3,18,1.337040743
2018,8,3,19,1.378880143
2018,8,3,20,1.408198818
2018,8,3,21,1.426877704
2018,8,3,22,1.433301153
2018,8,3,23,1.418231924
2018,8,3,24,1.385716746
2018,8,4,1,1.345967033
2018,8,4,2,1.303742748
2018,8,4,3,1.240954293
2018,8,4,4,1.168980783
2018,8,4,5,1.094476165
2018,8,4,6,1.028117194
2018,8,4,7,0.975907642
2018,8,4,8,0.935516454
2018,8,4,9,0.910670709
2018,8,4,10,0.900802865
2018,8,4,11,0.901892285
2018,8,4,12,0.91676581
2018,8,4,13,0.95503252
2018,8,4,14,1.016890292
2018,8,4,15,1.088794218
2018,8,4,16,1.162537764
2018,8,4,17,1.227176712
2018,8,4,18,1.28171297
2018,8,4,19,1.326768443
2018,8,4,20,1.363700015
2018,8,4,21,1.393112193
2018,8,4,22,1.410058009
2018,8,4,23,1.402086321
2018,8,4,24,1.37410061
2018,8,5,1,1.336501469
2018,8,5,2,1.297367138
2018,8,5,3,1.237975239
2018,8,5,4,1.167915282
2018,8,5,5,1.100303804
2018,8,5,6,1.028236791
2018,8,5,7,0.973765768
2018,8,5,8,0.933663787
2018,8,5,9,0.905682424
2018,8,5,10,0.892148387
2018,8,5,11,0.885427032
2018,8,5,12,0.894842582
2018,8,5,13,0.936668935
2018,8,5,14,1.006183094
2018,8,5,15,1.090392469
2018,8,5,16,1.173514599
2018,8,5,17,1.247980076
2018,8,5,18,1.310764183
2018,8,5,19,1.359287971
2018,8,5,20,1.397826492
2018,8,5,21,1.427941031
2018,8,5,22,1.444582418
2018,8,5,23,1.44299069
2018,8,5,24,1.419625774
2018,8,6,1,1.387671614
2018,8,6,2,1.351640282
2018,8,6,3,1.287751534
2018,8,6,4,1.209935165
2018,8,6,5,1.129376761
2018,8,6,6,1.059440751
2018,8,6,7,1.00459354
2018,8,6,8,0.968707899
2018,8,6,9,0.950994488
2018,8,6,10,0.958729156
2018,8,6,11,0.98961564
2018,8,6,12,1.030302559
2018,8,6,13,1.085149769
2018,8,6,14,1.15765168
2018,8,6,15,1.238616714
2018,8,6,16,1.317350719
2018,8,6,17,1.385360129
2018,8,6,18,1.442131765
2018,8,6,19,1.482681691
2018,8,6,20,1.512759264
2018,8,6,21,1.530957587
2018,8,6,22,1.538466108
2018,8,6,23,1.529989938
2018,8,6,24,1.50297405
2018,8,7,1,1.466166425
2018,8,7,2,1.418821212
2018,8,7,3,1.3411875
2018,8,7,4,1.255084141
2018,8,7,5,1.171168322
2018,8,7,6,1.094963252
2018,8,7,7,1.035229957
2018,8,7,8,0.992953485
2018,8,7,9,0.972356697
2018,8,7,10,0.979032387
2018,8,7,11,1.011704129
2018,8,7,12,1.051649546
2018,8,7,13,1.097107301
2018,8,7,14,1.157308111
2018,8,7,15,1.228183501
2018,8,7,16,1.302907743
2018,8,7,17,1.370275679
2018,8,7,18,1.426979905
2018,8,7,19,1.466934021
2018,8,7,20,1.4933454
2018,8,7,21,1.50804714
2018,8,7,22,1.508442898
2018,8,7,23,1.492849616
2018,8,7,24,1.46192834
2018,8,8,1,1.427597461
2018,8,8,2,1.382211465
2018,8,8,3,1.308363543
2018,8,8,4,1.227365892
2018,8,8,5,1.146287785
2018,8,8,6,1.072787783
2018,8,8,7,1.017431741
2018,8,8,8,0.978945408
2018,8,8,9,0.959585906
2018,8,8,10,0.966205059
2018,8,8,11,0.999233418
2018,8,8,12,1.038013307
2018,8,8,13,1.083194901
2018,8,8,14,1.140925488
2018,8,8,15,1.210826707
2018,8,8,16,1.282176137
2018,8,8,17,1.345506041
2018,8,8,18,1.401512256
2018,8,8,19,1.446876507
2018,8,8,20,1.47716718
2018,8,8,21,1.497979242
2018,8,8,22,1.505400783
2018,8,8,23,1.49186892
2018,8,8,24,1.459053662
2018,8,9,1,1.422135137
2018,8,9,2,1.37455073
2018,8,9,3,1.301048553
2018,8,9,4,1.217943819
2018,8,9,5,1.131753481
2018,8,9,6,1.058816672
2018,8,9,7,1.003856387
2018,8,9,8,0.965735369
2018,8,9,9,0.947471811
2018,8,9,10,0.955987121
2018,8,9,11,0.987649899
2018,8,9,12,1.025857897
2018,8,9,13,1.073103084
2018,8,9,14,1.131275093
2018,8,9,15,1.200687051
2018,8,9,16,1.272551835
2018,8,9,17,1.338049708
2018,8,9,18,1.397650358
2018,8,9,19,1.447202681
2018,8,9,20,1.483399274
2018,8,9,21,1.507892751
2018,8,9,22,1.509817177
2018,8,9,23,1.492173349
2018,8,9,24,1.453667445
2018,8,10,1,1.413632874
2018,8,10,2,1.36744449
2018,8,10,3,1.29252237
2018,8,10,4,1.208315168
2018,8,10,5,1.129528976
2018,8,10,6,1.057105347
2018,8,10,7,0.999846624
2018,8,10,8,0.961510331
2018,8,10,9,0.942859714
2018,8,10,10,0.949143995
2018,8,10,11,0.979341165
2018,8,10,12,1.018455926
2018,8,10,13,1.063752768
2018,8,10,14,1.122379246
2018,8,10,15,1.187901038
2018,8,10,16,1.255403792
2018,8,10,17,1.313021305
2018,8,10,18,1.362077844
2018,8,10,19,1.402382052
2018,8,10,20,1.429147874
2018,8,10,21,1.445321745
2018,8,10,22,1.447472318
2018,8,10,23,1.423111484
2018,8,10,24,1.381835278
2018,8,11,1,1.340272038
2018,8,11,2,1.297651996
2018,8,11,3,1.234239462
2018,8,11,4,1.163366245
2018,8,11,5,1.089248687
2018,8,11,6,1.022604857
2018,8,11,7,0.970488808
2018,8,11,8,0.931439282
2018,8,11,9,0.907585105
2018,8,11,10,0.898004293
2018,8,11,11,0.90120732
2018,8,11,12,0.91368238
2018,8,11,13,0.948915674
2018,8,11,14,1.002960497
2018,8,11,15,1.067027553
2018,8,11,16,1.133264753
2018,8,11,17,1.191762936
2018,8,11,18,1.238268795
2018,8,11,19,1.271712481
2018,8,11,20,1.298006438
2018,8,11,21,1.316739686
2018,8,11,22,1.321606199
2018,8,11,23,1.311662248
2018,8,11,24,1.285548774
2018,8,12,1,1.252011584
2018,8,12,2,1.216978344
2018,8,12,3,1.162026758
2018,8,12,4,1.102395665
2018,8,12,5,1.041525112
2018,8,12,6,0.975877199
2018,8,12,7,0.929938882
2018,8,12,8,0.892857271
2018,8,12,9,0.870229508
2018,8,12,10,0.859794121
2018,8,12,11,0.859080887
2018,8,12,12,0.864699775
2018,8,12,13,0.900842005
2018,8,12,14,0.960655756
2018,8,12,15,1.030463471
2018,8,12,16,1.102510913
2018,8,12,17,1.168521966
2018,8,12,18,1.222534171
2018,8,12,19,1.263486378
2018,8,12,20,1.292200545
2018,8,12,21,1.312597279
2018,8,12,22,1.323954651
2018,8,12,23,1.320668993
2018,8,12,24,1.300228769
2018,8,13,1,1.272719271
2018,8,13,2,1.238486244
2018,8,13,3,1.177139477
2018,8,13,4,1.108121102
2018,8,13,5,1.040711852
2018,8,13,6,0.979793459
2018,8,13,7,0.934242202
2018,8,13,8,0.904912654
2018,8,13,9,0.893135606
2018,8,13,10,0.90820701
2018,8,13,11,0.944290529
2018,8,13,12,0.984607785
2018,8,13,13,1.026442835
2018,8,13,14,1.081598824
2018,8,13,15,1.144648218
2018,8,13,16,1.209330656
2018,8,13,17,1.269096568
2018,8,13,18,1.322480345
2018,8,13,19,1.364974267
2018,8,13,20,1.39280559
2018,8,13,21,1.410873443
2018,8,13,22,1.416620626
2018,8,13,23,1.404367363
2018,8,13,24,1.375348768
2018,8,14,1,1.342187766
2018,8,14,2,1.299528583
2018,8,14,3,1.228224817
2018,8,14,4,1.14823613
2018,8,14,5,1.06911724
2018,8,14,6,1.000836018
2018,8,14,7,0.950011618
2018,8,14,8,0.916737542
2018,8,14,9,0.902953437
2018,8,14,10,0.913930272
2018,8,14,11,0.949589766
2018,8,14,12,0.989502566
2018,8,14,13,1.031789911
2018,8,14,14,1.085084535
2018,8,14,15,1.147261958
2018,8,14,16,1.214164552
2018,8,14,17,1.273963081
2018,8,14,18,1.329310425
2018,8,14,19,1.373774436
2018,8,14,20,1.40108823
2018,8,14,21,1.418960379
2018,8,14,22,1.426155773
2018,8,14,23,1.410979994
2018,8,14,24,1.380086986
2018,8,15,1,1.349781092
2018,8,15,2,1.308409208
2018,8,15,3,1.236966274
2018,8,15,4,1.158293155
2018,8,15,5,1.077632551
2018,8,15,6,1.011858518
2018,8,15,7,0.963380394
2018,8,15,8,0.932206877
2018,8,15,9,0.917796519
2018,8,15,10,0.926922862
2018,8,15,11,0.966259421
2018,8,15,12,1.00358675
2018,8,15,13,1.047748508
2018,8,15,14,1.103243717
2018,8,15,15,1.168948166
2018,8,15,16,1.23608778
2018,8,15,17,1.299902595
2018,8,15,18,1.35697866
2018,8,15,19,1.401729705
2018,8,15,20,1.436673791
2018,8,15,21,1.457822899
2018,8,15,22,1.467953857
2018,8,15,23,1.455202636
2018,8,15,24,1.423631188
2018,8,16,1,1.39002224
2018,8,16,2,1.346912937
2018,8,16,3,1.272601849
2018,8,16,4,1.190843126
2018,8,16,5,1.113746513
2018,8,16,6,1.044288891
2018,8,16,7,0.993142666
2018,8,16,8,0.958344271
2018,8,16,9,0.94332288
2018,8,16,10,0.955180385
2018,8,16,11,0.993007847
2018,8,16,12,1.03599103
2018,8,16,13,1.076708392
2018,8,16,14,1.131333804
2018,8,16,15,1.19790805
2018,8,16,16,1.26448447
2018,8,16,17,1.325083212
2018,8,16,18,1.381800486
2018,8,16,19,1.428780385
2018,8,16,20,1.463400471
2018,8,16,21,1.486321791
2018,8,16,22,1.491849349
2018,8,16,23,1.476227799
2018,8,16,24,1.444558498
2018,8,17,1,1.411717146
2018,8,17,2,1.365802749
2018,8,17,3,1.29035875
2018,8,17,4,1.210391808
2018,8,17,5,1.134926065
2018,8,17,6,1.065709811
2018,8,17,7,1.011547566
2018,8,17,8,0.974863886
2018,8,17,9,0.957894151
2018,8,17,10,0.96712052
2018,8,17,11,1.004926238
2018,8,17,12,1.04765283
2018,8,17,13,1.086054358
2018,8,17,14,1.136826571
2018,8,17,15,1.200430461
2018,8,17,16,1.262953628
2018,8,17,17,1.318074825
2018,8,17,18,1.369516781
2018,8,17,19,1.412038971
2018,8,17,20,1.443914849
2018,8,17,21,1.460421417
2018,8,17,22,1.462437171
2018,8,17,23,1.440661809
2018,8,17,24,1.402588629
2018,8,18,1,1.36466114
2018,8,18,2,1.319836163
2018,8,18,3,1.254586183
2018,8,18,4,1.183147598
2018,8,18,5,1.110991432
2018,8,18,6,1.045113023
2018,8,18,7,0.993347068
2018,8,18,8,0.954097488
2018,8,18,9,0.929888869
2018,8,18,10,0.920664674
2018,8,18,11,0.926442299
2018,8,18,12,0.936679807
2018,8,18,13,0.972850307
2018,8,18,14,1.026362379
2018,8,18,15,1.094228273
2018,8,18,16,1.163103132
2018,8,18,17,1.224415107
2018,8,18,18,1.274247939
2018,8,18,19,1.312236314
2018,8,18,20,1.340100254
2018,8,18,21,1.356759037
2018,8,18,22,1.361288503
2018,8,18,23,1.34668679
2018,8,18,24,1.313834565
2018,8,19,1,1.28091928
2018,8,19,2,1.241441379
2018,8,19,3,1.18117316
2018,8,19,4,1.115660066
2018,8,19,5,1.048966223
2018,8,19,6,0.988426193
2018,8,19,7,0.940700443
2018,8,19,8,0.904155931
2018,8,19,9,0.880747525
2018,8,19,10,0.868653001
2018,8,19,11,0.867720144
2018,8,19,12,0.873939191
2018,8,19,13,0.902931692
2018,8,19,14,0.948422064
2018,8,19,15,1.008849021
2018,8,19,16,1.068236571
2018,8,19,17,1.124645067
2018,8,19,18,1.174862784
2018,8,19,19,1.213947103
2018,8,19,20,1.248973819
2018,8,19,21,1.275039454
2018,8,19,22,1.29290508
2018,8,19,23,1.29275504
2018,8,19,24,1.2761267
2018,8,20,1,1.258861234
2018,8,20,2,1.228783661
2018,8,20,3,1.168424113
2018,8,20,4,1.101432365
2018,8,20,5,1.03051131
2018,8,20,6,0.971984859
2018,8,20,7,0.927157707
2018,8,20,8,0.899546008
2018,8,20,9,0.890284847
2018,8,20,10,0.905473673
2018,8,20,11,0.948195917
2018,8,20,12,0.991848843
2018,8,20,13,1.027464847
2018,8,20,14,1.074603483
2018,8,20,15,1.126943505
2018,8,20,16,1.179359633
2018,8,20,17,1.227663798
2018,8,20,18,1.270696994
2018,8,20,19,1.306665265
2018,8,20,20,1.332415599
2018,8,20,21,1.352727528
2018,8,20,22,1.361655992
2018,8,20,23,1.351951235
2018,8,20,24,1.329064707
2018,8,21,1,1.307328485
2018,8,21,2,1.266074024
2018,8,21,3,1.198445149
2018,8,21,4,1.12330558
2018,8,21,5,1.052223612
2018,8,21,6,0.989922243
2018,8,21,7,0.944153536
2018,8,21,8,0.913851991
2018,8,21,9,0.902922994
2018,8,21,10,0.915024042
2018,8,21,11,0.955558747
2018,8,21,12,0.997915675
2018,8,21,13,1.033072861
2018,8,21,14,1.076845385
2018,8,21,15,1.126352043
2018,8,21,16,1.174436584
2018,8,21,17,1.22009874
2018,8,21,18,1.262710085
2018,8,21,19,1.298136908
2018,8,21,20,1.326729303
2018,8,21,21,1.349174409
2018,8,21,22,1.356617695
2018,8,21,23,1.347065151
2018,8,21,24,1.323754598
2018,8,22,1,1.298828396
2018,8,22,2,1.258395893
2018,8,22,3,1.188499023
2018,8,22,4,1.113368152
2018,8,22,5,1.042212251
2018,8,22,6,0.98265944
2018,8,22,7,0.936164453
2018,8,22,8,0.904758265
2018,8,22,9,0.889082353
2018,8,22,10,0.901161656
2018,8,22,11,0.940602591
2018,8,22,12,0.981887495
2018,8,22,13,1.016979446
2018,8,22,14,1.063539668
2018,8,22,15,1.113231159
2018,8,22,16,1.160682922
2018,8,22,17,1.207214875
2018,8,22,18,1.251213546
2018,8,22,19,1.288777894
2018,8,22,20,1.317531202
2018,8,22,21,1.338086674
2018,8,22,22,1.347660962
2018,8,22,23,1.334533554
2018,8,22,24,1.30551061
2018,8,23,1,1.277107396
2018,8,23,2,1.234728722
2018,8,23,3,1.163361896
2018,8,23,4,1.084379999
2018,8,23,5,1.008825102
2018,8,23,6,0.948359004
2018,8,23,7,0.902457653
2018,8,23,8,0.87137329
2018,8,23,9,0.85761528
2018,8,23,10,0.869535845
2018,8,23,11,0.906737053
2018,8,23,12,0.942361755
2018,8,23,13,0.975705415
2018,8,23,14,1.015561678
2018,8,23,15,1.06280469
2018,8,23,16,1.111211055
2018,8,23,17,1.15688191
2018,8,23,18,1.201387237
2018,8,23,19,1.242050237
2018,8,23,20,1.275278648
2018,8,23,21,1.301283398
2018,8,23,22,1.314869623
2018,8,23,23,1.305719361
2018,8,23,24,1.274789388
2018,8,24,1,1.247303809
2018,8,24,2,1.20713007
2018,8,24,3,1.140951582
2018,8,24,4,1.06702103
2018,8,24,5,0.994521293
2018,8,24,6,0.936205768
2018,8,24,7,0.890317464
2018,8,24,8,0.860766119
2018,8,24,9,0.847897475
2018,8,24,10,0.858506821
2018,8,24,11,0.89622121
2018,8,24,12,0.933363707
2018,8,24,13,0.968688329
2018,8,24,14,1.015637785
2018,8,24,15,1.068567094
2018,8,24,16,1.120767948
2018,8,24,17,1.16796747
2018,8,24,18,1.212253173
2018,8,24,19,1.249530489
2018,8,24,20,1.279390613
2018,8,24,21,1.299806918
2018,8,24,22,1.3059803
2018,8,24,23,1.289819476
2018,8,24,24,1.2548319
2018,8,25,1,1.224206356
2018,8,25,2,1.18341941
2018,8,25,3,1.125269146
2018,8,25,4,1.064065895
2018,8,25,5,1.00299094
2018,8,25,6,0.938706434
2018,8,25,7,0.898476158
2018,8,25,8,0.867241756
2018,8,25,9,0.84749302
2018,8,25,10,0.842674345
2018,8,25,11,0.84922609
2018,8,25,12,0.863949575
2018,8,25,13,0.896858336
2018,8,25,14,0.949733283
2018,8,25,15,1.013030569
2018,8,25,16,1.073777176
2018,8,25,17,1.126469466
2018,8,25,18,1.172975325
2018,8,25,19,1.21087672
2018,8,25,20,1.242287256
2018,8,25,21,1.266804653
2018,8,25,22,1.280001645
2018,8,25,23,1.27578313
2018,8,25,24,1.249384798
2018,8,26,1,1.221764401
2018,8,26,2,1.186481095
2018,8,26,3,1.130681456
2018,8,26,4,1.068854127
2018,8,26,5,1.006056973
2018,8,26,6,0.951192367
2018,8,26,7,0.909968348
2018,8,26,8,0.87777282
2018,8,26,9,0.85585829
2018,8,26,10,0.84481622
2018,8,26,11,0.842365568
2018,8,26,12,0.848815111
2018,8,26,13,0.883132943
2018,8,26,14,0.946886873
2018,8,26,15,1.019360515
2018,8,26,16,1.095374231
2018,8,26,17,1.16625397
2018,8,26,18,1.227624657
2018,8,26,19,1.280108195
2018,8,26,20,1.320214525
2018,8,26,21,1.350529117
2018,8,26,22,1.369223224
2018,8,26,23,1.3664377
2018,8,26,24,1.344703653
2018,8,27,1,1.32329578
2018,8,27,2,1.285485714
2018,8,27,3,1.219220246
2018,8,27,4,1.142941242
2018,8,27,5,1.071852751
2018,8,27,6,1.011197472
2018,8,27,7,0.965009089
2018,8,27,8,0.935718682
2018,8,27,9,0.924300425
2018,8,27,10,0.939313117
